costat,curcd,datafmt,indfmt,consol,gvkey,datadate,conm,tic,fyrc,sic,ebitda,revt
A,USD,STD,INDL,C,176616,2023-12-31,PROSHARES ULTRA FINANCIALS,UYG,12,6722,,
A,USD,STD,INDL,C,176617,2023-12-31,PROSHARES ULTRA INDUSTRIALS,UXI,12,6722,,
A,USD,STD,INDL,C,176619,2023-12-31,PROSHARES ULTRA TECHNOLOGY,ROM,12,6722,,
A,USD,STD,INDL,C,176620,2023-12-31,PROSHARES ULTSH SEMICONDUCTR,SSG,12,6722,,
A,USD,STD,INDL,C,176621,2023-12-31,PROSHARES ULTRA SEMICONDCTRS,USD,12,6722,,
A,USD,STD,INDL,C,176622,2023-12-31,PROSHARES ULTRA CONS DISCRTN,UCC,12,6722,,
A,USD,STD,INDL,C,176623,2023-12-31,PROSHARES ULTRA REAL ESTATE,URE,12,6722,,
A,USD,STD,INDL,C,176624,2023-12-31,PROSHARES ULTRA UTILITIES,UPW,12,6722,,
A,USD,STD,INDL,C,176625,2023-12-31,PROSHARES ULTRASHORT UTILITS,SDP,12,6722,,
A,USD,STD,INDL,C,176627,2023-12-31,PROSHARES ULTSH REAL ESTATE,SRS,12,6722,,
A,USD,STD,INDL,C,176628,2023-12-31,PROSHARES ULTSHRT TECHNOLOGY,REW,12,6722,,
A,USD,STD,INDL,C,176629,2023-12-31,PROSHARES ULTRASHORT MATERLS,SMN,12,6722,,
A,USD,STD,INDL,C,176630,2023-12-31,PROSHARES ULTRA CONS STAPLES,UGE,12,6722,,
A,USD,STD,INDL,C,176631,2023-12-31,PROSHARES ULTRASHR CONS STPL,SZK,12,6722,,
A,USD,STD,INDL,C,176636,2023-12-31,HARROW INC,HROW,12,2834,13.1200,130.1930
A,CAD,STD,INDL,C,176647,2023-09-30,CLIFFMONT RESOURCES LTD,CMORF,9,1000,-0.0310,0.0000
A,USD,STD,INDL,C,176652,2023-12-31,CELLCOM ISRAEL LTD,CELJF,12,4812,337.3880,1221.2620
A,USD,STD,INDL,C,176670,2023-06-30,ACCURAY INC,ARAY,6,3845,9.6470,447.6050
A,USD,STD,INDL,C,176692,2023-06-30,INNOVATION PHARMACEUTICALS I,IPIX,6,2836,-2.5660,0.0000
A,USD,STD,INDL,C,176699,2023-12-31,INVS CURRSHS JAPANESE YEN TR,FXY,12,6722,,
A,USD,STD,FS,C,176701,2023-12-31,INTERACTIVE BROKERS GROUP,IBKR,12,6211,,7776.0000
A,USD,STD,INDL,C,176701,2023-12-31,INTERACTIVE BROKERS GROUP,IBKR,12,6211,6570.0000,7776.0000
A,USD,STD,FS,C,176703,2023-09-30,ESSA BANCORP INC,ESSA,9,6036,,93.4050
A,USD,STD,INDL,C,176703,2023-09-30,ESSA BANCORP INC,ESSA,9,6036,37.7980,93.4050
A,USD,STD,INDL,C,176712,2023-12-31,FIRST TR NASDAQ CLN EDG GRN,QCLN,12,6722,,
A,USD,STD,INDL,C,176713,2023-12-31,FIRST TR NASDAQ 100 EX-TECH,QQXT,12,6722,,
A,USD,STD,FS,C,176725,2023-12-31,BARINGS BDC INC,BBDC,12,6797,,301.7760
A,USD,STD,INDL,C,176725,2023-12-31,BARINGS BDC INC,BBDC,12,6797,212.5150,289.2010
A,USD,STD,INDL,C,176730,2023-12-31,NEW MOMENTUM CORP,NNAX,12,4700,-0.3010,0.1820
A,USD,STD,INDL,C,176742,2023-12-31,INVESCO DB US DOL IND BUL FD,UUP,12,6722,,
A,USD,STD,INDL,C,176743,2023-12-31,INVS DB US DOLLAR IDX BEARSH,UDN,12,6722,,
A,USD,STD,INDL,C,176751,2023-12-31,GOLD SPRINGS RESOURCE CORP,GRCAF,12,1000,-0.6270,0.0000
A,USD,STD,INDL,C,176753,2023-12-31,WINVEST GROUP LTD,WNLV,12,7812,-0.8630,0.3400
A,USD,STD,FS,C,176766,2023-09-30,TFS FINANCIAL CORP,TFSL,9,6035,,633.3480
A,USD,STD,INDL,C,176766,2023-09-30,TFS FINANCIAL CORP,TFSL,9,6035,165.9770,633.3480
A,USD,STD,INDL,C,176768,2023-09-30,BRIDGELINE DIGITAL INC,BLIN,9,7370,-0.7440,15.8850
A,CAD,STD,INDL,C,176786,2023-08-31,CRITICAL ELEMENTS LITHM CORP,CRECF,8,1040,-6.1790,0.0000
A,USD,STD,INDL,C,176793,2023-10-31,EATON VANCE TAX-MNGD GLBL DV,EXG,10,6726,,
A,USD,STD,INDL,C,176794,2023-12-31,VIRTUS EQ & CONV INCOME FUND,NIE,12,6726,,
A,USD,STD,INDL,C,176795,2023-12-31,WISDOMTREE US SMALLCAP ER FD,EES,12,6722,,
A,USD,STD,INDL,C,176796,2023-12-31,WISDOMTREE US LARGECAP FUND,EPS,12,6722,,
A,USD,STD,INDL,C,176798,2023-12-31,WISDOMTREE US VALUE FUND,WTV,12,6722,,
A,USD,STD,INDL,C,176799,2023-12-31,WISDOMTREE US MIDCAP ER FUND,EZM,12,6722,,
I,USD,STD,INDL,C,176800,2023-12-31,WISDOMTREE US TOTAL MAR FUND,RESP,12,6722,,
A,CAD,STD,INDL,C,176814,2023-10-31,TAAT GLOBAL ALTERNATIVES INC,TOBAF,10,1311,-7.7430,94.6220
A,USD,STD,FS,C,176828,2023-12-31,CARTER BANKSHARES INC,CARE,12,6020,,214.6980
A,USD,STD,INDL,C,176828,2023-12-31,CARTER BANKSHARES INC,CARE,12,6020,64.3030,214.6980
A,CAD,STD,INDL,C,176832,2023-12-31,WHITEMUD RESOURCES INC,WHTEF,12,3290,-1.3850,0.0370
A,USD,STD,INDL,C,176836,2023-12-31,INVESCO DORSEY WRIGHT MO ETF,PDP,12,6722,,
A,USD,STD,INDL,C,176840,2023-12-31,RING ENERGY INC,REI,12,1311,235.8170,361.0560
A,CAD,STD,INDL,C,176854,2023-09-30,MIDLAND EXPLORATION INC,MIDLF,9,1040,-2.4940,0.3150
A,CAD,STD,INDL,C,176864,2023-12-31,ISHARES CDN RL RETURN BD IDX,ICDXF,12,6722,,
A,CAD,STD,INDL,C,176865,2023-12-31,ISHARES CDN SELECT DIV INDEX,ISDJF,12,6722,,
A,CAD,STD,INDL,C,176866,2023-12-31,ISHARES DIV MONTHLY INCM ETF,ISHAF,12,6722,,
A,USD,STD,INDL,C,176867,2023-12-31,IT TECH PACKAGING INC,ITP,12,2621,6.1510,86.5470
A,USD,STD,INDL,C,176886,2023-12-31,VANGUARD FTSE ALL-WRLD EX-US,VEU,12,6722,,
A,USD,STD,INDL,C,176899,2023-12-31,SANDRIDGE ENERGY INC,SD,12,1311,85.3310,148.6410
A,USD,STD,INDL,C,176914,2023-12-31,CHENIERE ENERGY PARTNERS LP,CQP,12,5171,5715.0000,9664.0000
A,USD,STD,INDL,C,176928,2023-06-30,BROADRIDGE FINANCIAL SOLUTNS,BR,6,7373,1255.6000,6060.9000
A,USD,STD,INDL,C,176952,2023-12-31,ISHARES MBS ETF,MBB,12,6722,,
A,USD,STD,FS,C,176973,2023-12-31,GREENLIGHT CAPITAL RE LTD,GLRE,12,6331,,652.5640
A,USD,STD,INDL,C,176973,2023-12-31,GREENLIGHT CAPITAL RE LTD,GLRE,12,6331,56.0470,623.8680
A,USD,STD,INDL,C,176992,2023-12-31,DIAMEDICA THERAPEUTICS INC,DMAC,12,2836,-21.2370,0.0000
A,USD,STD,INDL,C,176999,2023-02-28,SARATOGA INVESTMENT CORP,SAR,2,6797,68.5460,99.1040
A,USD,STD,INDL,C,177000,2023-12-31,SPDR S&P CHINA ETF,GXC,12,6722,,
A,USD,STD,INDL,C,177001,2023-12-31,SPDR S&P EMERGING ASIA PACIF,GMF,12,6722,,
A,USD,STD,INDL,C,177004,2023-12-31,SPDR PRTFL EMERGING MKTS ETF,SPEM,12,6722,,
A,USD,STD,FS,C,177009,2023-12-31,FIRST BANK,FRBA,12,6020,,173.3020
A,USD,STD,INDL,C,177009,2023-12-31,FIRST BANK,FRBA,12,6020,54.4150,173.3020
A,CAD,STD,INDL,C,177044,2023-06-30,SEGO RESOURCES INC,SGOZF,6,1040,-0.2860,0.0000
A,USD,STD,INDL,C,177052,2023-12-31,ALLSPRING GLOBAL DIVI OPP FD,EOD,12,6726,,
A,USD,STD,INDL,C,177053,2023-02-28,VOYA ASIA PAC HI DIV EQ INCM,IAE,2,6726,,
A,USD,STD,INDL,C,177055,2023-12-31,NUVEEN CORE EQUITY ALPHA FND,JCE,12,6726,,
A,USD,STD,INDL,C,177058,2023-12-31,SUPERCOM LTD,SPCB,12,3663,0.3420,26.5700
A,USD,STD,INDL,C,177067,2023-12-31,CAPITAL CLN ENRG CARRIERS CP,CCEC,12,4412,246.5320,360.5860
A,USD,STD,INDL,C,177069,2023-12-31,ISHARES PFD AND INC SCTS ETF,PFF,12,6722,,
A,USD,STD,INDL,C,177084,2023-12-31,INVESCO ZACKS MID CAP ETF,CZA,12,6722,,
A,USD,STD,FS,C,177088,2023-12-31,BLACKSTONE INC,BX,12,6282,,7966.0400
A,USD,STD,INDL,C,177088,2023-12-31,BLACKSTONE INC,BX,12,6282,3607.7780,8022.8410
A,USD,STD,INDL,C,177108,2023-12-31,CINEMARK HOLDINGS INC,CNK,12,7830,581.2000,3066.7000
A,USD,STD,INDL,C,177111,2023-12-31,TECHTARGET INC,TTGT,12,7310,22.9940,229.9630
A,USD,STD,INDL,C,177139,2023-12-31,VANGUARD LONG-TERM BOND ETF,BLV,12,6722,,
A,USD,STD,INDL,C,177140,2023-12-31,VANGUARD TOTAL BOND MARKET,BND,12,6722,,
A,USD,STD,INDL,C,177141,2023-12-31,VANGUARD SHORT-TERM BOND ETF,BSV,12,6722,,
A,USD,STD,INDL,C,177142,2023-12-31,VANGUARD INTERMEDIATE-TRM BD,BIV,12,6722,,
A,CAD,STD,INDL,C,177149,2023-12-31,ISHARES S&P/TSX CDN PFD SHR,CYSXF,12,6722,,
A,USD,STD,INDL,C,177152,2023-12-31,ISHARES IBOXX HIGH YLD CP BD,HYG,12,6722,,
A,USD,STD,INDL,C,177190,2023-12-31,RIVULET ENTERTAINMENT INC,RIVF,12,7372,-0.3540,0.0000
A,USD,STD,INDL,C,177207,2023-12-31,UNITED STATES NATURAL GAS FD,UNG,12,6722,,
A,CAD,STD,INDL,C,177211,2023-12-31,BROMPTON LIFECO SPLIT CORP,LCS.,12,6199,5.1410,6.3030
A,CAD,STD,INDL,C,177214,2023-12-31,M SPLIT CORP,XMF.A,12,6722,,
A,USD,STD,FS,C,177216,2023-09-30,PENNANTPARK INVESTMENT CORP,PNNT,9,6797,,46.3150
A,USD,STD,INDL,C,177216,2023-09-30,PENNANTPARK INVESTMENT CORP,PNNT,9,6797,104.9410,145.3660
A,USD,STD,INDL,C,177227,2023-12-31,INSULET CORP,PODD,12,3845,281.3000,1697.1000
A,USD,STD,INDL,C,177228,2023-12-31,NOVABAY PHARMACEUTICALS INC,NBY,12,2834,-4.7980,14.7260
A,USD,STD,INDL,C,177244,2023-10-31,MORGN STAN EMER MKTS DOM DBT,EDD,10,6726,,
I,USD,STD,INDL,C,177257,2023-12-31,INFINERA CORP,INFN,12,3661,80.8750,1614.1280
A,USD,STD,INDL,C,177267,2023-09-30,TE CONNECTIVITY PLC,TEL,9,3678,3471.0000,16034.0000
A,USD,STD,INDL,C,177276,2023-12-31,SPDR PRTL DPD WRLD EX-US ETF,SPDW,12,6722,,
A,USD,STD,INDL,C,177278,2023-12-31,SPDR S&P INTL SMALL CAP ETF,GWX,12,6722,,
A,USD,STD,INDL,C,177279,2023-10-31,ABRDN GLBL PREMIER PPTS FUND,AWP,10,6726,,
A,USD,STD,INDL,C,177281,2023-06-30,CAVITATION TECHNOLOGIES INC,CVAT,6,3559,-0.8830,0.4330
A,USD,STD,INDL,C,177287,2023-12-31,JAZZ PHARMACEUTICALS PLC,JAZZ,12,2834,1472.9370,3834.2040
A,USD,STD,INDL,C,177318,2023-12-31,LUDWIG ENTERPRISES INC,LUDG,12,2835,-1.0850,0.0000
A,USD,STD,INDL,C,177358,2023-12-31,ISHARES MTG REAL ESTATE ETF,REM,12,6722,,
A,USD,STD,INDL,C,177359,2023-12-31,ISHARES TR CRE U S REIT ETF,USRT,12,6722,,
A,USD,STD,INDL,C,177360,2023-12-31,ISHARES RESIDENT AND MUL ETF,REZ,12,6722,,
A,USD,STD,INDL,C,177367,2023-12-31,NIAGEN BIOSCIENCE INC,NAGE,12,2833,-3.5280,83.5700
A,CAD,STD,INDL,C,177374,2023-11-30,SEARCH MINERALS INC,SHCMD,11,1000,-1.3820,0.0000
I,USD,STD,FS,C,177376,2023-12-31,DISCOVER FINANCIAL SVCS,DFS,12,6141,,20540.0000
I,USD,STD,INDL,C,177376,2023-12-31,DISCOVER FINANCIAL SVCS,DFS,12,6141,4684.0000,20540.0000
A,USD,STD,INDL,C,177386,2023-12-31,VANECK LOW CARBON ENERGY ETF,SMOG,12,6722,,
A,USD,STD,INDL,C,177405,2023-12-31,HYCROFT MINING HOLDING CORP,HYMC,12,1040,-45.6910,0.0000
A,USD,STD,INDL,C,177407,2023-12-31,FIRST TR LRG CAP GR ALPHADEX,FTC,12,6722,,
A,USD,STD,INDL,C,177408,2023-12-31,FIRST TR S&P REIT INDEX FUND,FRI,12,6722,,
A,USD,STD,INDL,C,177409,2023-07-31,FIRST TR CONSMR STAPLS ALPHA,FXG,7,6722,,
A,USD,STD,INDL,C,177410,2023-12-31,FIRST TR MULTI CAP GR ALPHAD,FAD,12,6722,,
A,USD,STD,INDL,C,177411,2023-12-31,FIRST TR TECH ALPHADEX FUND,FXL,12,6722,,
A,USD,STD,INDL,C,177412,2023-07-31,FIRST TR FINANCIALS ALPHADEX,FXO,7,6722,,
A,USD,STD,INDL,C,177413,2023-12-31,FIRST TR UTILITIES ALPHADEX,FXU,12,6722,,
A,USD,STD,INDL,C,177414,2023-12-31,FIRST TR SMALL CAP GRWTH ALP,FYX,12,6722,,
A,USD,STD,INDL,C,177415,2023-12-31,FIRST TR MULTI CAP VAL ALPHA,FAB,12,6722,,
A,USD,STD,INDL,C,177416,2023-12-31,FIRST TR MATERIALS ALPHADEX,FXZ,12,6722,,
A,USD,STD,INDL,C,177417,2023-07-31,FIRST TR INDSTRLS/PROD DURAB,FXR,7,6722,,
A,USD,STD,INDL,C,177418,2023-07-31,FIRST TR ENERGY ALPHADEX FND,FXN,7,6722,,
A,USD,STD,INDL,C,177419,2023-07-31,FIRST TR HEALTH CARE ALPHADX,FXH,7,6722,,
A,USD,STD,INDL,C,177420,2023-07-31,FIRST TR CONSMR DISRTNRY ALP,FXD,7,6722,,
A,USD,STD,INDL,C,177421,2023-07-31,FIRST TR LRG CP VAL ALPHADEX,FTA,7,6722,,
A,USD,STD,INDL,C,177422,2023-07-31,FIRST TR LRG CP CORE ALPHADX,FEX,7,6722,,
A,USD,STD,INDL,C,177423,2023-12-31,FIRST TR MID CP CORE ALPHADX,FNX,12,6722,,
A,USD,STD,INDL,C,177424,2023-12-31,FIRST TRUST SPECIALTY FIN,FGB,12,6726,,
A,CAD,STD,INDL,C,177425,2023-04-30,NORTH ARROW MINERALS INC,NHAWF,4,1040,-4.1930,0.0000
A,USD,STD,INDL,C,177426,2023-12-31,POET TECHNOLOGIES INC,POET,12,3674,-18.4840,0.4660
A,USD,STD,INDL,C,177431,2023-12-31,FIRST TRUST WATER ETF,FIW,12,6722,,
A,USD,STD,INDL,C,177432,2023-12-31,FIRST TRUST NATURAL GAS,FCG,12,6722,,
A,USD,STD,INDL,C,177441,2023-12-31,INVESCO S&P GBL WTR IDX ETF,CGW,12,6722,,
A,CAD,STD,INDL,C,177459,2023-12-31,ISHARES EQUAL WT BANC&LIFECO,CEWUF,12,6722,,
A,USD,STD,FS,C,177470,2023-12-31,1ST SUMMIT BANCORP JOHNS INC,FSMK,12,6020,,57.7760
A,USD,STD,INDL,C,177470,2023-12-31,1ST SUMMIT BANCORP JOHNS INC,FSMK,12,6020,10.5900,57.7760
I,CAD,STD,INDL,C,177473,2023-12-31,S SPLIT CORP,SBN.,12,6020,0.0230,0.3640
A,CAD,STD,INDL,C,177480,2023-12-31,ISHARES S&P/TSX SMALLCAP ETF,XCS.,12,6722,,
A,CAD,STD,INDL,C,177481,2023-12-31,ISHARES JANTZI SOC IDX ETF,ISJSF,12,6722,,
A,CAD,STD,INDL,C,177482,2023-12-31,ISHARES US SM CP (CAD-HDGD),XSUFF,12,6722,,
A,USD,STD,INDL,C,177528,2023-12-31,TSS INC,TSSI,12,7370,2.0700,54.3990
A,USD,STD,INDL,C,177533,2023-12-31,BLACKROCK ENHANCED INT DV TR,BGY,12,6726,,
A,USD,STD,INDL,C,177537,2023-12-31,PIONEER DIVERSIFIED HGH INCM,HNW,12,6726,,
A,CAD,STD,INDL,C,177550,2023-12-31,CANADIAN NET REAL ES IN TRST,CNNRF,12,6798,,34.3400
A,CAD,STD,INDL,C,177551,2023-03-31,BEDFORD METALS CORP,URGYF,3,1090,-0.4830,0.0000
A,USD,STD,INDL,C,177556,2023-12-31,SPDR PORTFOLIO INTM TRM TRSY,SPTI,12,6722,,
A,USD,STD,INDL,C,177557,2023-12-31,SPDR BLMBRG BRCLYS 1-3 MO TB,BIL,12,6722,,
A,USD,STD,INDL,C,177558,2023-12-31,SPDR PORTFOLIO AGGRGT BD ETF,SPAB,12,6722,,
A,USD,STD,INDL,C,177559,2023-12-31,SPDR PORTFOLIO TIPS ETF,SPIP,12,6722,,
A,USD,STD,INDL,C,177560,2023-12-31,SPDR PRTF LNG TRM TREAS ETF,SPTL,12,6722,,
A,CAD,STD,INDL,C,177594,2023-12-31,ISHARES GLBL WATER INDEX ETF,CMOXF,12,6722,,
A,USD,STD,INDL,C,177598,2023-12-31,WISDOMTREE NEW ECON R E FUND,WTRE,12,6726,,
A,USD,STD,INDL,C,177601,2023-10-31,SILVER BULL RESOURCES INC,SVBL,10,1000,-1.2540,0.0000
A,CAD,STD,INDL,C,177602,2023-12-31,GLG LIFE TECH CORP,GLGLF,12,2090,2.0700,10.3210
A,USD,STD,INDL,C,177637,2023-12-31,AMC ENTERTAINMENT HOLDINGS,AMC,12,7830,373.9000,4812.6000
A,USD,STD,FS,C,177640,2023-12-31,TIPTREE INC,TIPT,12,6331,,1655.5650
A,USD,STD,INDL,C,177640,2023-12-31,TIPTREE INC,TIPT,12,6331,134.1160,1649.0310
A,USD,STD,INDL,C,177644,2023-12-31,GABELLI HEALTHCARE & WELL TR,GRX,12,6726,,
A,CAD,STD,INDL,C,177657,2023-12-31,BETAPRO S&P/TSX CP FN 2X BUL,CFOU.,12,6722,,
A,CAD,STD,INDL,C,177658,2023-12-31,BETAPRO S&P/T C F 2X D B ETF,HZBBF,12,6722,,
A,USD,STD,INDL,C,177662,2023-12-31,INVESCO S&P INT DVLP QLT ETF,IDHQ,12,6722,,
A,USD,STD,INDL,C,177663,2023-12-31,INVESCO GLOBAL WATER ETF,PIO,12,6722,,
A,USD,STD,INDL,C,177665,2023-12-31,INVESCO GLOBAL CLN ENG ETF,PBD,12,6722,,
A,CAD,STD,INDL,C,177683,2023-12-31,SENTRY SELECT PRIM METALS CO,SPMLF,12,6726,,
A,USD,STD,INDL,C,177685,2023-12-31,ISHARES INTL SELECT DIV ETF,IDV,12,6722,,
A,CAD,STD,INDL,C,177707,2023-12-31,BETAPRO S&P/TSX CP EN -2X DY,NRGD.,12,6722,,
A,CAD,STD,INDL,C,177708,2023-12-31,HORIZONS BETAPRO CAP ENER BU,HZBRF,12,6722,,
A,CAD,STD,INDL,C,177725,2023-12-31,ISHARES CORE BALANCED,CBLZF,12,6722,,
A,CAD,STD,INDL,C,177726,2023-12-31,ISHARES CORE GROWTH ETF,XGRO.,12,6722,,
A,USD,STD,INDL,C,177734,2023-06-30,COLOR STAR TECHNOLOGY CO LTD,ADD,6,7900,-22.6270,0.0000
A,USD,STD,INDL,C,177744,2023-12-31,PROS HOLDINGS INC,PRO,12,7370,-36.3090,303.7080
A,USD,STD,INDL,C,177749,2023-12-31,INVESCO RAFI DV MT EX US ETF,PXF,12,6722,,
A,USD,STD,INDL,C,177764,2023-12-31,THERIVA BIOLOGICS INC,TOVX,12,2834,-21.9560,0.0000
A,CAD,STD,INDL,C,177775,2023-12-31,BETAPRO CANADIAN GOLD MINERS,HZRZF,12,6722,,
A,CAD,STD,INDL,C,177776,2023-12-31,HORIZONS BETAPRO GLB GOLD BU,HZNSF,12,6722,,
A,CAD,STD,INDL,C,177779,2023-12-31,TERAGO INC,TRAGF,12,4899,2.8450,26.0520
A,USD,STD,INDL,C,177780,2023-12-31,COMSCORE INC,SCOR,12,8742,39.6050,371.3430
I,USD,STD,FS,C,177782,2023-12-31,BLACKROCK CAPITAL INVT CORP,BKCC,12,6797,,70.3020
I,USD,STD,INDL,C,177782,2023-12-31,BLACKROCK CAPITAL INVT CORP,BKCC,12,6797,58.2770,80.3550
A,USD,STD,INDL,C,177786,2023-12-31,CALAMOS GLOBAL DYNAMIC INCM,CHW,12,6726,,
A,CAD,STD,INDL,C,177798,2023-12-31,NEVADO RESOURCES CORP,VDO.H,12,1000,-0.1930,0.0000
A,USD,STD,FS,C,177856,2023-12-31,QUAINT OAK BANCORP INC,QNTO,12,6036,,59.8020
A,USD,STD,INDL,C,177856,2023-12-31,QUAINT OAK BANCORP INC,QNTO,12,6036,9.8840,59.8020
A,CAD,STD,INDL,C,177879,2023-10-31,BLACKLINE SAFETY CORP,BLKLF,10,3829,-19.0280,100.0060
A,USD,STD,INDL,C,177881,2023-12-31,MASIMO CORP,MASI,12,3845,276.5000,2048.1000
A,USD,STD,INDL,C,177887,2023-12-31,MARIMACA COPPER CORP,MARIF,12,1000,-5.8390,0.0000
A,CAD,STD,INDL,C,177889,2023-10-31,SIRONA BIOCHEM CORP,SRBCF,10,2836,-2.3950,0.0350
A,USD,STD,INDL,C,177913,2023-12-31,WISDOMTREE EMRG MRKTS HI DIV,DEM,12,6722,,
A,CAD,STD,INDL,C,177926,2023-01-31,TERRACE ENERGY CORP,TCRRF,1,1311,-0.2240,0.0000
A,CAD,STD,INDL,C,177942,2023-07-31,VISIBLE GOLD MINES INC,VGMIF,7,1040,-0.9500,0.0000
A,USD,STD,INDL,C,177943,2023-12-31,DHI GROUP INC,DHX,12,7370,25.6200,151.8780
A,USD,STD,INDL,C,177966,2023-12-31,ALLISON TRANSMISSION HLDGS,ALSN,12,3714,1073.0000,3035.0000
I,USD,STD,INDL,C,177969,2023-03-31,MEXUS GOLD US,MXSG,3,1040,-1.6610,0.0000
A,USD,STD,INDL,C,177981,2023-12-31,SINTX TECHNOLOGIES INC,SINT,12,3842,-12.4460,2.6270
A,USD,STD,INDL,C,177983,2023-12-31,GENPACT LTD,G,12,7374,719.0490,4476.8880
A,USD,STD,INDL,C,178013,2023-12-31,VANGUARD FTSE DEVEL MKTS ETF,VEA,12,6722,,
A,USD,STD,INDL,C,178015,2023-01-31,LULULEMON ATHLETICA INC,LULU,1,2300,2080.5210,8110.5180
A,USD,STD,INDL,C,178019,2023-12-31,GUGGENHEIM STRATEGIC OPP FD,GOF,12,6726,,
A,USD,STD,INDL,C,178021,2023-12-31,EATON VANCE RISK-MNGD DIV EQ,ETJ,12,6726,,
A,CAD,STD,INDL,C,178037,2023-12-31,RIO SILVER INC,RYOOF,12,1000,-0.4580,0.0000
I,USD,STD,INDL,C,178071,2023-12-31,ISHARES INTL DEV PROPRTY ETF,WPS,12,6722,,
A,USD,STD,FS,C,178073,2023-12-31,B. RILEY FINANCIAL INC,RILY,12,6211,,1540.6240
A,USD,STD,INDL,C,178073,2023-12-31,B. RILEY FINANCIAL INC,RILY,12,6211,152.7800,1528.7870
A,USD,STD,INDL,C,178074,2023-12-31,CMG HOLDINGS GROUP INC,CMGO,12,7310,-0.1960,2.0350
A,USD,STD,INDL,C,178081,2023-12-31,MERCADOLIBRE INC,MELI,12,5960,2578.0000,14473.0000
I,USD,STD,INDL,C,178083,2023-01-31,VMWARE INC -CL A,VMW,1,7373,2754.0000,13350.0000
A,CAD,STD,INDL,C,178085,2023-02-28,RUGBY RESOURCES LTD,RBMNF,2,1000,-12.9610,0.0000
A,CAD,STD,INDL,C,178091,2023-11-30,TDB SPLIT CORP,TDBSF,11,6199,2.8990,3.7910
A,USD,STD,INDL,C,178094,2023-12-31,ROYALTIES INC,ROYIF,12,1000,-0.1530,0.0820
A,USD,STD,INDL,C,178097,2023-12-31,CUMBERLAND PHARMACEUTICALS,CPIX,12,2834,-2.5290,39.5520
A,USD,STD,INDL,C,178118,2023-12-31,SUNSHINE BIOPHARMA INC,SBFM,12,2836,-4.6370,24.0930
A,USD,STD,INDL,C,178148,2023-12-31,SANDSTORM GOLD LTD,SAND,12,1040,135.3950,179.6360
A,USD,STD,INDL,C,178153,2023-12-31,NEONODE INC,NEON,12,3663,-6.5720,4.4490
A,USD,STD,INDL,C,178157,2023-12-31,MIMEDX GROUP INC,MDXG,12,2836,41.6480,321.4770
A,USD,STD,INDL,C,178165,2023-12-31,VANECK URANIUM NUC ENRGY ETF,NLR,12,6726,,
A,CAD,STD,INDL,C,178186,2023-02-28,ZINC ONE RESOURCES INC,ZZZOF,2,1040,-0.1700,0.0000
A,USD,STD,INDL,C,178248,2023-11-30,NXG CUSHING MIDSTREAM E FUND,SRV,11,6726,,
A,USD,STD,INDL,C,178268,2023-12-31,FIRST TR STOXX EURO SEL DIV,FDD,12,6722,,
A,USD,STD,INDL,C,178270,2023-12-31,FIRST TR ALERIAN DIS TCH R E,DTRE,12,6722,,
A,USD,STD,INDL,C,178289,2023-12-31,VANECK AGRIBUSINESS ETF,MOO,12,6722,,
A,CAD,STD,INDL,C,178290,2023-12-31,INVENTUS MINING CORP,GNGXF,12,1040,-0.5110,0.0000
A,USD,STD,INDL,C,178291,2023-12-31,LIXTE BIOTECHNOLOGY HOLDINGS,LIXT,12,2836,-5.0900,0.0000
A,USD,STD,INDL,C,178298,2023-12-31,GENTOR RESOURCES INC,GNTOF,12,9995,-0.2180,0.0000
A,USD,STD,INDL,C,178303,2023-09-30,CYTTA CORP,CYCA,9,3829,-4.5760,0.0300
A,USD,STD,INDL,C,178309,2023-12-31,ISHARES NATL MUNI BOND ETF,MUB,12,6722,,
A,USD,STD,INDL,C,178310,2023-12-31,TERADATA CORP,TDC,12,7370,323.0000,1833.0000
A,USD,STD,INDL,C,178335,2023-12-31,SPDR NUVEEN ICE MNCPL BD ETF,TFI,12,6722,,
A,CAD,STD,INDL,C,178348,2023-12-31,VOXTUR ANALYTICS CORP,VXTRF,12,7373,-35.9690,48.9590
A,CAD,STD,INDL,C,178353,2023-10-31,WBM CAPITAL CORP,TIIDF,10,9995,-1.5410,0.0000
A,USD,STD,FS,C,178371,2023-12-31,KESTREL GROUP LTD,KG,12,6331,,89.7570
A,USD,STD,INDL,C,178371,2023-12-31,KESTREL GROUP LTD,KG,12,6331,-21.9830,89.2340
I,USD,STD,INDL,C,178384,2023-12-31,ARGONAUT GOLD INC,ARNGF,12,1040,84.9350,372.4570
A,USD,STD,INDL,C,178387,2023-12-31,OMNITEK ENGINEERING CORP,OMTK,12,3714,-0.1940,1.0550
A,CAD,STD,INDL,C,178401,2023-12-31,MONITOR VENTURES INC,AVCVF,12,9995,-0.0390,0.0000
A,USD,STD,INDL,C,178403,2023-12-31,SEANERGY MARITIME HOLDINGS C,SHIP,12,4412,38.1190,110.2340
I,USD,STD,INDL,C,178406,2023-10-31,JOHN HANCOCK TAX-ADV GLBL FD,HTY,10,6726,,
A,USD,STD,INDL,C,178413,2023-12-31,FITLIFE BRANDS INC,FTLF,12,2834,9.5940,52.7000
A,USD,STD,INDL,C,178430,2023-12-31,INVESCO RAFI EMERGING MT ETF,PXH,12,6722,,
A,USD,STD,INDL,C,178435,2023-12-31,INVESCO RAFI DV M US S M ETF,PDN,12,6722,,
